,R_0,R_hsb,R_s,R_q,Abs_Benefit,Rel_Benefit,NNQ,obs_to_iso_q,Abs_Benefit_per_Qday,ks,d_inf,pi_t_triangle_center,T_lat_offset,dispersion,Setting,disease,Rel_Benefit_per_Qday,R0_Rs,R0_Rq
9993,4.18,4.128,4.078,3.028,1.05,0.257,1,11.61,0.09,0.102,14.388,0.377,-5.699,1,LR,HepatitisA,0.022,0.101,1.151
9994,4.746,4.665,4.855,3.602,1.253,0.258,1,10.635,0.118,0.053,14.204,0.229,-4.981,1,LR,HepatitisA,0.024,-0.109,1.145
9995,4.82,4.68,4.81,3.497,1.313,0.273,1,12.005,0.109,0.114,14.061,0.331,-4.925,1,LR,HepatitisA,0.023,0.01,1.323
9996,3.898,3.96,3.793,2.78,1.013,0.267,1,11.589,0.087,0.077,10.102,0.831,-5.919,1,LR,HepatitisA,0.023,0.105,1.118
9997,3.145,3.14,3.025,2.357,0.668,0.221,1.496,12.481,0.054,0.156,13.319,0.726,-5.275,1,LR,HepatitisA,0.018,0.12,0.788
9998,3.81,3.793,3.797,2.785,1.012,0.266,1,11.534,0.088,0.134,13.435,0.301,-4.654,1,LR,HepatitisA,0.023,0.013,1.025
9999,1.789,1.764,1.787,1.34,0.447,0.25,2.239,9.741,0.046,0.112,14.614,0.126,-5.797,1,LR,HepatitisA,0.026,0.002,0.449
10000,4.986,4.693,4.61,3.703,0.907,0.197,1.103,10.561,0.086,0.298,17.897,0.168,-3.043,1,LR,HepatitisA,0.019,0.376,1.282
10001,1.013,0.425,0.582,0.29,0.292,0.501,3.428,1.009,0.289,0.178,2.577,0.17,0.357,1,HR,InfluenzaA,0.497,0.431,0.723
10002,4.963,3.635,3.292,1.447,1.845,0.561,1,0.768,2.403,0.119,4.032,0.681,-0.633,1,HR,InfluenzaA,0.73,1.671,3.516
10003,2.044,1.286,1.437,0.418,1.018,0.709,1,0.878,1.159,0.073,2.666,0.951,-0.413,1,HR,InfluenzaA,0.807,0.607,1.625
10004,3.157,2.006,2.429,0.645,1.784,0.734,1,0.94,1.898,0.08,2.279,0.637,-0.188,1,HR,InfluenzaA,0.781,0.728,2.512
10005,1.62,1.206,1.076,0.392,0.685,0.636,1.461,0.851,0.804,0.096,3.724,0.498,-0.361,1,HR,InfluenzaA,0.747,0.544,1.229
10006,2.027,1.616,1.707,0.596,1.111,0.651,1,0.797,1.394,0.155,3.265,0.549,-0.605,1,HR,InfluenzaA,0.816,0.32,1.431
10007,1.865,1.29,1.273,0.454,0.819,0.643,1.221,0.923,0.887,0.131,3.94,0.167,-0.052,1,HR,InfluenzaA,0.697,0.593,1.412
10008,4.866,2.956,3.061,1.164,1.897,0.62,1,0.933,2.033,0.163,3.2,0.417,-0.043,1,HR,InfluenzaA,0.664,1.805,3.702
10009,4.316,2.889,2.743,1.128,1.615,0.589,1,0.815,1.983,0.189,4.551,0.447,-0.29,1,HR,InfluenzaA,0.723,1.573,3.188
10010,3.534,2.369,2.442,0.823,1.619,0.663,1,0.882,1.836,0.062,3.212,0.759,-0.449,1,HR,InfluenzaA,0.752,1.092,2.711
10011,2.092,1.644,1.774,0.582,1.192,0.672,1,0.871,1.368,0.14,2.812,0.538,-0.513,1,HR,InfluenzaA,0.771,0.318,1.51
10012,1.777,1.306,1.444,0.441,1.003,0.695,1,0.818,1.227,0.134,2.59,1,-0.692,1,HR,InfluenzaA,0.85,0.333,1.337
10013,1.492,0.906,0.975,0.337,0.638,0.654,1.567,0.935,0.683,0.122,3.102,0.591,-0.154,1,HR,InfluenzaA,0.7,0.517,1.155
10014,2.785,1.651,1.832,0.556,1.276,0.696,1,0.92,1.387,0.12,3.123,0.089,0.169,1,HR,InfluenzaA,0.757,0.953,2.228
10015,3.576,2.285,2.949,0.777,2.172,0.737,1,0.985,2.204,0.116,2,0.458,-0.079,1,HR,InfluenzaA,0.748,0.627,2.8
10016,2.038,1.124,1.356,0.366,0.99,0.73,1.01,1.024,0.966,0.082,2.317,0.777,-0.184,1,HR,InfluenzaA,0.713,0.682,1.671
10017,4.225,2.479,2.82,0.911,1.909,0.677,1,0.991,1.926,0.083,2.473,0.869,-0.25,1,HR,InfluenzaA,0.683,1.405,3.314
10018,3.283,2.103,2.469,0.781,1.687,0.683,1,0.962,1.753,0.096,2.601,0.406,-0.14,1,HR,InfluenzaA,0.71,0.815,2.502
10019,3.228,2.031,2.179,0.696,1.483,0.68,1,0.955,1.553,0.073,2.584,0.912,-0.371,1,HR,InfluenzaA,0.713,1.049,2.532
10020,1.036,0.73,0.738,0.318,0.42,0.57,2.378,0.816,0.515,0.078,3.186,0.062,0.057,1,HR,InfluenzaA,0.698,0.297,0.718
10021,3.158,1.73,1.884,0.624,1.26,0.669,1,0.908,1.388,0.146,3.271,0.276,0.129,1,HR,InfluenzaA,0.737,1.274,2.534
10022,4.38,2.493,2.371,1.022,1.349,0.569,1,0.829,1.628,0.201,4.03,0.255,0.124,1,HR,InfluenzaA,0.687,2.008,3.358
10023,2.258,1.729,1.805,0.668,1.137,0.63,1,0.761,1.494,0.141,3.583,0.346,-0.444,1,HR,InfluenzaA,0.828,0.454,1.59
10024,3.282,2.169,2.568,0.715,1.853,0.722,1,0.91,2.037,0.099,2.207,0.842,-0.38,1,HR,InfluenzaA,0.793,0.714,2.566
10025,3.597,2.157,2.296,0.735,1.561,0.68,1,0.914,1.708,0.152,3.16,0.598,-0.183,1,HR,InfluenzaA,0.744,1.301,2.861
10026,1.752,1.032,1.105,0.335,0.77,0.697,1.299,0.94,0.819,0.086,2.908,0.893,-0.325,1,HR,InfluenzaA,0.741,0.647,1.417
10027,3.755,2.736,3.139,0.866,2.273,0.724,1,0.927,2.452,0.134,2.52,0.537,-0.393,1,HR,InfluenzaA,0.781,0.616,2.889
10028,3.064,2.026,2.364,0.758,1.606,0.679,1,0.927,1.732,0.084,2.514,0.816,-0.397,1,HR,InfluenzaA,0.733,0.7,2.306
10029,1.393,1.166,1.223,0.471,0.751,0.615,1.331,0.763,0.985,0.277,2.865,0.636,-0.798,1,HR,InfluenzaA,0.806,0.171,0.922
10030,1.222,0.766,0.837,0.347,0.489,0.585,2.043,0.908,0.539,0.122,3.343,0.141,0.117,1,HR,InfluenzaA,0.644,0.385,0.875
10031,1.479,0.909,0.973,0.335,0.639,0.656,1.565,0.931,0.686,0.094,3.116,0.151,0.083,1,HR,InfluenzaA,0.705,0.505,1.144
10032,1.639,0.896,1.085,0.279,0.807,0.743,1.239,0.989,0.816,0.128,2.511,0.753,-0.137,1,HR,InfluenzaA,0.752,0.553,1.36
10033,4.197,2.421,3.117,0.834,2.284,0.733,1,1.032,2.213,0.078,2,0.853,-0.195,1,HR,InfluenzaA,0.71,1.079,3.363
10034,2.321,1.753,1.642,0.792,0.85,0.518,1.177,0.652,1.304,0.111,5.325,0.137,-0.309,1,HR,InfluenzaA,0.794,0.679,1.529
10035,4.03,3.037,3.033,1.293,1.739,0.574,1,0.69,2.521,0.116,4.22,0.169,-0.283,1,HR,InfluenzaA,0.831,0.998,2.737
10036,1.361,0.962,1.095,0.337,0.757,0.692,1.32,0.932,0.812,0.079,2.646,0.33,-0.129,1,HR,InfluenzaA,0.742,0.266,1.024
10037,4.132,2.638,2.787,0.93,1.857,0.666,1,0.92,2.019,0.09,3.255,0.193,0.034,1,HR,InfluenzaA,0.725,1.346,3.203
10038,4.992,3.579,3.385,1.273,2.112,0.624,1,0.837,2.523,0.106,3.915,0.722,-0.534,1,HR,InfluenzaA,0.745,1.608,3.72
10039,3.858,1.611,2.029,0.682,1.347,0.664,1,1.122,1.2,0.159,2.19,0.86,0.031,1,HR,InfluenzaA,0.592,1.829,3.176
10040,1.029,0.621,0.843,0.318,0.525,0.623,1.905,1.002,0.524,0.072,2.56,0.259,-0.013,1,HR,InfluenzaA,0.621,0.186,0.711
10041,4.769,3.021,3.942,1.054,2.888,0.733,1,0.984,2.936,0.109,2.01,0.727,-0.253,1,HR,InfluenzaA,0.745,0.827,3.715
10042,2.6,1.267,1.573,0.491,1.082,0.688,1,1.099,0.985,0.153,2.476,0.517,0.083,1,HR,InfluenzaA,0.626,1.027,2.109
10043,1.346,0.76,0.744,0.331,0.413,0.555,2.422,0.878,0.47,0.149,3.824,0.216,0.131,1,HR,InfluenzaA,0.632,0.602,1.015
10044,3.665,2.337,2.194,0.831,1.363,0.621,1,0.863,1.579,0.218,4.393,0.584,-0.353,1,HR,InfluenzaA,0.72,1.471,2.834
10045,4.441,2.606,2.593,1.081,1.512,0.583,1,0.88,1.717,0.151,3.805,0.276,0.038,1,HR,InfluenzaA,0.662,1.848,3.36
10046,3.868,2.441,2.757,0.782,1.974,0.716,1,1.005,1.965,0.096,2.408,0.942,-0.386,1,HR,InfluenzaA,0.713,1.111,3.086
10047,4.447,2.541,3.097,0.906,2.191,0.707,1,0.996,2.199,0.086,2.287,0.863,-0.25,1,HR,InfluenzaA,0.71,1.351,3.541
10048,1.586,0.94,1.159,0.343,0.816,0.704,1.226,0.883,0.924,0.102,2.35,0.184,0.147,1,HR,InfluenzaA,0.797,0.427,1.243
10049,1.186,0.862,0.874,0.392,0.481,0.551,2.078,0.78,0.617,0.111,4.186,0.27,-0.254,1,HR,InfluenzaA,0.707,0.313,0.794
10050,4.842,3.415,3.415,1.293,2.123,0.622,1,0.816,2.601,0.071,3.664,0.364,-0.265,1,HR,InfluenzaA,0.761,1.427,3.549
10051,2.288,1.666,1.919,0.577,1.341,0.699,1,0.931,1.44,0.156,2.567,0.682,-0.469,1,HR,InfluenzaA,0.751,0.37,1.711
10052,2.3,1.631,2.018,0.514,1.504,0.745,1,0.958,1.57,0.129,2.015,0.685,-0.353,1,HR,InfluenzaA,0.778,0.282,1.787
10053,4.118,2.347,2.603,0.877,1.727,0.663,1,1.071,1.612,0.098,2.503,0.917,-0.246,1,HR,InfluenzaA,0.619,1.514,3.241
10054,3.417,1.675,1.752,0.725,1.027,0.586,1,0.953,1.078,0.199,2.988,0.311,0.234,1,HR,InfluenzaA,0.615,1.665,2.692
10055,1.687,0.77,1.052,0.339,0.713,0.678,1.402,1.018,0.7,0.175,2,0.447,0.22,1,HR,InfluenzaA,0.666,0.635,1.348
10056,1.327,0.803,1.004,0.295,0.709,0.706,1.41,0.975,0.728,0.084,2.25,0.211,0.071,1,HR,InfluenzaA,0.725,0.323,1.032
10057,3.782,2.452,2.913,0.823,2.091,0.718,1,0.949,2.203,0.072,2.388,0.657,-0.239,1,HR,InfluenzaA,0.756,0.869,2.959
10058,4.318,2.793,3.245,0.958,2.287,0.705,1,0.949,2.409,0.089,2.6,0.576,-0.245,1,HR,InfluenzaA,0.742,1.073,3.36
10059,1.32,1.011,0.871,0.522,0.349,0.401,2.865,0.62,0.563,0.15,5.186,0.303,-0.41,1,HR,InfluenzaA,0.647,0.449,0.798
10060,2.734,1.508,1.528,0.605,0.923,0.604,1.083,0.996,0.928,0.149,2.92,0.797,-0.155,1,HR,InfluenzaA,0.607,1.206,2.129
10061,4.438,3.106,2.866,1.225,1.641,0.573,1,0.798,2.058,0.156,4.522,0.346,-0.241,1,HR,InfluenzaA,0.718,1.572,3.214
10062,3.757,2.648,2.627,0.95,1.677,0.638,1,0.856,1.96,0.129,4.244,0.262,-0.201,1,HR,InfluenzaA,0.746,1.13,2.807
10063,1.572,1.137,1.163,0.424,0.739,0.635,1.354,0.806,0.917,0.113,3.496,0.893,-0.803,1,HR,InfluenzaA,0.788,0.41,1.148
10064,2.586,1.207,1.698,0.518,1.18,0.695,1,1.071,1.102,0.121,2,0.574,0.084,1,HR,InfluenzaA,0.649,0.888,2.068
10065,2.788,2.069,2.21,0.779,1.431,0.648,1,0.809,1.769,0.061,3.516,0.275,-0.271,1,HR,InfluenzaA,0.801,0.578,2.009
10066,3.474,1.872,2.417,0.635,1.782,0.737,1,1.078,1.653,0.094,2,0.858,-0.186,1,HR,InfluenzaA,0.684,1.057,2.839
10067,2.947,1.897,1.758,0.72,1.038,0.59,1,0.818,1.269,0.196,4.258,0.299,-0.057,1,HR,InfluenzaA,0.722,1.189,2.227
10068,1.007,0.63,0.619,0.239,0.38,0.614,2.629,0.746,0.51,0.152,4.68,0.074,0.024,1,HR,InfluenzaA,0.823,0.388,0.768
10069,1.394,0.861,1.032,0.283,0.75,0.726,1.334,0.938,0.8,0.067,2.41,0.593,-0.136,1,HR,InfluenzaA,0.774,0.362,1.112
10070,1.101,0.715,0.875,0.224,0.652,0.745,1.535,1.074,0.607,0.089,2,0.994,-0.394,1,HR,InfluenzaA,0.693,0.225,0.877
10071,3.11,2.147,2.034,0.87,1.164,0.572,1,0.797,1.46,0.146,3.786,0.973,-0.741,1,HR,InfluenzaA,0.718,1.076,2.24
10072,1.022,0.589,0.675,0.207,0.468,0.694,2.136,0.989,0.473,0.144,2.943,0.268,0.116,1,HR,InfluenzaA,0.701,0.346,0.815
10073,3.562,2.431,3.081,0.742,2.338,0.759,1,0.918,2.547,0.157,2,0.678,-0.295,1,HR,InfluenzaA,0.827,0.481,2.819
10074,4.781,3.107,3.352,1.218,2.134,0.637,1,0.868,2.458,0.077,3.101,0.389,-0.123,1,HR,InfluenzaA,0.733,1.429,3.563
10075,4.931,3.607,3.605,1.497,2.107,0.585,1,0.722,2.918,0.089,4.164,0.349,-0.407,1,HR,InfluenzaA,0.81,1.326,3.434
10076,1.043,0.676,0.848,0.188,0.66,0.778,1.516,0.956,0.69,0.1,2.101,0.525,-0.183,1,HR,InfluenzaA,0.814,0.195,0.855
10077,2.616,1.819,2.029,0.632,1.398,0.689,1,0.916,1.526,0.098,2.624,0.235,-0.092,1,HR,InfluenzaA,0.752,0.587,1.985
10078,4.696,3.681,3.869,1.426,2.443,0.631,1,0.794,3.079,0.167,2.982,0.559,-0.556,1,HR,InfluenzaA,0.796,0.827,3.27
10079,4.664,3.393,3.305,1.283,2.022,0.612,1,0.854,2.369,0.119,4.208,0.14,-0.159,1,HR,InfluenzaA,0.717,1.359,3.381
10080,3.22,2.162,2.089,0.847,1.242,0.595,1,0.858,1.447,0.134,4.016,0.344,-0.177,1,HR,InfluenzaA,0.693,1.132,2.374
10081,1.729,1.029,1.146,0.414,0.732,0.639,1.366,0.956,0.766,0.104,3.035,0.214,0.096,1,HR,InfluenzaA,0.668,0.583,1.315
10082,1.534,1.167,1.236,0.39,0.846,0.685,1.181,0.886,0.955,0.092,3.212,0.528,-0.46,1,HR,InfluenzaA,0.773,0.298,1.144
10083,3.477,2.453,2.317,1.001,1.316,0.568,1,0.777,1.694,0.111,4.494,0.142,-0.105,1,HR,InfluenzaA,0.731,1.16,2.476
10084,4.623,3.09,2.679,1.293,1.386,0.517,1,0.739,1.877,0.176,4.898,0.233,-0.023,1,HR,InfluenzaA,0.7,1.943,3.329
10085,4.336,2.667,3.123,0.9,2.223,0.712,1,1.013,2.195,0.062,2.258,0.881,-0.309,1,HR,InfluenzaA,0.703,1.214,3.436
10086,3.377,2.523,2.721,0.953,1.768,0.65,1,0.834,2.12,0.103,2.963,1,-0.745,1,HR,InfluenzaA,0.779,0.656,2.424
10087,2.153,1.774,1.934,0.57,1.364,0.706,1,0.937,1.457,0.235,2.484,0.201,-0.349,1,HR,InfluenzaA,0.753,0.219,1.584
10088,4.845,2.979,3.567,1.073,2.495,0.699,1,0.932,2.677,0.081,2.657,0.135,0.083,1,HR,InfluenzaA,0.75,1.278,3.772
10089,3.817,2.785,2.893,1.087,1.805,0.624,1,0.838,2.155,0.088,3.134,0.973,-0.764,1,HR,InfluenzaA,0.745,0.924,2.729
10090,2.953,2.093,2.321,0.705,1.615,0.696,1,0.913,1.77,0.064,2.986,0.123,-0.03,1,HR,InfluenzaA,0.763,0.632,2.247
10091,1.842,1.119,1.157,0.408,0.748,0.647,1.336,0.961,0.778,0.138,2.844,0.949,-0.336,1,HR,InfluenzaA,0.673,0.685,1.434
10092,3.205,2.429,2.568,0.784,1.784,0.695,1,0.9,1.981,0.102,2.895,0.563,-0.425,1,HR,InfluenzaA,0.772,0.637,2.421
10093,1.637,1.321,1.323,0.464,0.859,0.649,1.164,0.757,1.135,0.158,3.82,0.186,-0.386,1,HR,InfluenzaA,0.858,0.313,1.172
10094,1.747,0.944,1.011,0.39,0.621,0.615,1.61,0.969,0.641,0.143,2.882,0.721,-0.12,1,HR,InfluenzaA,0.634,0.736,1.357
10095,3.7,2.895,2.995,1.076,1.919,0.641,1,0.809,2.371,0.18,3.355,0.457,-0.561,1,HR,InfluenzaA,0.792,0.706,2.624
10096,4.848,3.477,3.549,1.187,2.362,0.666,1,0.866,2.728,0.075,3.038,0.639,-0.415,1,HR,InfluenzaA,0.769,1.299,3.661
10097,3.234,1.942,1.891,0.752,1.139,0.602,1,0.872,1.306,0.197,3.644,0.541,-0.107,1,HR,InfluenzaA,0.691,1.342,2.481
10098,4.042,3.061,3.169,1.242,1.927,0.608,1,0.773,2.492,0.126,3.739,0.089,-0.224,1,HR,InfluenzaA,0.786,0.872,2.8
10099,4.191,2.271,2.33,0.798,1.532,0.657,1,1.017,1.507,0.193,3.075,0.976,-0.3,1,HR,InfluenzaA,0.647,1.861,3.393
10100,3.8,2.361,3.123,0.699,2.424,0.776,1,1.081,2.242,0.109,2.068,0.267,0.02,1,HR,InfluenzaA,0.718,0.678,3.101
10101,1.11,0.772,0.878,0.223,0.655,0.746,1.526,0.897,0.731,0.072,2.643,0,0.064,1,HR,InfluenzaA,0.832,0.232,0.887
10102,2.199,1.29,1.708,0.46,1.248,0.731,1,0.976,1.279,0.088,2,0.029,0.157,1,HR,InfluenzaA,0.749,0.491,1.739
10103,2.109,1.365,1.345,0.488,0.857,0.637,1.167,0.866,0.99,0.145,4.04,0.172,-0.013,1,HR,InfluenzaA,0.736,0.764,1.621
10104,1.977,1.188,1.266,0.421,0.845,0.667,1.184,0.912,0.926,0.112,3.391,0.104,0.163,1,HR,InfluenzaA,0.732,0.711,1.556
10105,2.099,1.621,1.741,0.512,1.23,0.706,1,0.877,1.402,0.144,2.614,0.445,-0.34,1,HR,InfluenzaA,0.805,0.358,1.588
10106,1.546,0.92,0.948,0.399,0.549,0.579,1.822,0.924,0.594,0.107,3.21,0.54,-0.139,1,HR,InfluenzaA,0.627,0.599,1.148
10107,4.645,3.12,3.835,0.997,2.838,0.74,1,0.97,2.924,0.11,2.187,0.94,-0.453,1,HR,InfluenzaA,0.763,0.809,3.647
10108,4.171,3.163,3.417,1.053,2.364,0.692,1,0.882,2.68,0.13,3.066,0.224,-0.244,1,HR,InfluenzaA,0.784,0.755,3.119
10109,2.7,1.825,2.341,0.586,1.754,0.749,1,0.971,1.806,0.145,2.048,0.709,-0.326,1,HR,InfluenzaA,0.772,0.359,2.113
10110,4.106,3.182,3.082,1.171,1.911,0.62,1,0.814,2.349,0.102,3.887,0.124,-0.207,1,HR,InfluenzaA,0.762,1.024,2.935
10111,4.38,3.135,3.324,1.13,2.194,0.66,1,0.822,2.67,0.099,3.525,0.027,-0.036,1,HR,InfluenzaA,0.803,1.056,3.25
10112,1.606,0.897,1.147,0.314,0.833,0.726,1.2,0.994,0.838,0.079,2,0.924,-0.222,1,HR,InfluenzaA,0.731,0.458,1.292
10113,2.653,1.8,1.988,0.652,1.336,0.672,1,0.841,1.588,0.078,2.626,0.905,-0.513,1,HR,InfluenzaA,0.799,0.665,2.001
10114,1.119,0.755,0.743,0.288,0.455,0.612,2.198,0.849,0.536,0.073,3.199,0.56,-0.376,1,HR,InfluenzaA,0.721,0.376,0.831
10115,1.944,0.771,1.049,0.342,0.707,0.674,1.414,1.037,0.682,0.185,2.102,0.798,0.065,1,HR,InfluenzaA,0.65,0.894,1.601
10116,4.072,2.58,3.141,0.847,2.295,0.73,1,0.952,2.411,0.086,2.275,0.647,-0.228,1,HR,InfluenzaA,0.767,0.931,3.226
10117,4.949,3.101,3.391,1.139,2.251,0.664,1,0.919,2.45,0.085,2.953,0.676,-0.277,1,HR,InfluenzaA,0.723,1.558,3.81
10118,1.954,1.603,1.549,0.74,0.81,0.523,1.235,0.693,1.168,0.167,4.578,0.04,-0.423,1,HR,InfluenzaA,0.754,0.404,1.214
10119,4.144,2.633,2.854,0.942,1.912,0.67,1,0.908,2.105,0.107,3.248,0.243,0.003,1,HR,InfluenzaA,0.738,1.29,3.202
10120,2.16,1.19,1.29,0.416,0.874,0.677,1.144,1.05,0.833,0.158,2.824,0.887,-0.197,1,HR,InfluenzaA,0.645,0.87,1.744
10121,4.881,3.567,3.505,1.476,2.029,0.579,1,0.788,2.576,0.103,4.249,0,-0.061,1,HR,InfluenzaA,0.735,1.377,3.405
10122,1.064,0.526,0.666,0.224,0.442,0.663,2.264,1.017,0.434,0.107,2.133,0.946,-0.173,1,HR,InfluenzaA,0.652,0.399,0.84
10123,3.691,1.909,1.99,0.799,1.191,0.598,1,1.001,1.19,0.211,2.927,0.954,-0.215,1,HR,InfluenzaA,0.598,1.701,2.892
10124,2.615,1.793,1.754,0.618,1.136,0.648,1,0.897,1.266,0.072,2.886,1,-0.554,1,HR,InfluenzaA,0.722,0.861,1.997
10125,1.7,1.216,1.303,0.42,0.883,0.678,1.132,0.817,1.08,0.085,3.335,0.123,-0.165,1,HR,InfluenzaA,0.829,0.397,1.28
10126,1.833,1.343,1.198,0.618,0.58,0.484,1.723,0.639,0.909,0.16,5.781,0.087,-0.132,1,HR,InfluenzaA,0.759,0.635,1.215
10127,4.972,3.737,4.245,1.274,2.971,0.7,1,0.886,3.353,0.13,2.441,0.73,-0.521,1,HR,InfluenzaA,0.79,0.727,3.698
10128,3.28,2.373,2.357,0.771,1.586,0.673,1,0.859,1.846,0.112,3.7,0.514,-0.436,1,HR,InfluenzaA,0.783,0.923,2.509
10129,1.482,1.055,1.003,0.32,0.683,0.681,1.464,0.891,0.766,0.1,3.486,1,-0.767,1,HR,InfluenzaA,0.764,0.48,1.163
10130,3.379,2.023,2.113,0.769,1.343,0.636,1,0.914,1.469,0.128,2.879,0.809,-0.234,1,HR,InfluenzaA,0.695,1.266,2.61
10131,3.676,2.117,2.716,0.822,1.894,0.697,1,0.949,1.996,0.076,2.296,0.108,0.15,1,HR,InfluenzaA,0.735,0.96,2.854
10132,1.819,1.139,1.073,0.382,0.691,0.644,1.447,0.963,0.717,0.143,3.441,0.615,-0.179,1,HR,InfluenzaA,0.668,0.746,1.437
10133,2.827,1.964,2.02,0.757,1.263,0.625,1,0.849,1.487,0.097,3.65,0.499,-0.38,1,HR,InfluenzaA,0.736,0.807,2.071
10134,2.759,1.575,1.993,0.531,1.463,0.734,1,1.035,1.413,0.088,2,0.84,-0.186,1,HR,InfluenzaA,0.709,0.766,2.229
10135,2.187,1.426,1.352,0.502,0.85,0.628,1.177,0.913,0.931,0.159,3.725,0.522,-0.218,1,HR,InfluenzaA,0.689,0.835,1.684
10136,4.077,2.925,2.952,1.022,1.93,0.654,1,0.885,2.181,0.077,3.787,0.414,-0.314,1,HR,InfluenzaA,0.739,1.125,3.055
10137,3.161,1.973,2.453,0.759,1.695,0.691,1,0.933,1.817,0.069,2.425,0.473,-0.111,1,HR,InfluenzaA,0.741,0.708,2.402
10138,4.693,3.45,3.607,1.425,2.182,0.605,1,0.786,2.777,0.123,3.555,0.077,-0.121,1,HR,InfluenzaA,0.77,1.086,3.268
10139,2.522,1.707,1.762,0.687,1.075,0.61,1,0.85,1.264,0.085,3.594,0.195,-0.04,1,HR,InfluenzaA,0.717,0.76,1.835
10140,2.222,1.593,1.427,0.569,0.857,0.601,1.166,0.731,1.174,0.188,4.56,0.698,-0.642,1,HR,InfluenzaA,0.823,0.795,1.653
10141,2.02,1.486,1.923,0.473,1.449,0.754,1,0.883,1.642,0.25,2,0.716,-0.475,1,HR,InfluenzaA,0.854,0.098,1.547
10142,1.024,0.722,0.687,0.325,0.362,0.527,2.763,0.667,0.543,0.169,5.046,0.782,-0.813,1,HR,InfluenzaA,0.79,0.337,0.699
10143,4.974,3.963,4.067,1.525,2.542,0.625,1,0.799,3.18,0.144,3.299,0.57,-0.628,1,HR,InfluenzaA,0.782,0.907,3.449
10144,1.915,1.109,1.252,0.337,0.915,0.731,1.092,1.01,0.906,0.118,2.554,0.896,-0.25,1,HR,InfluenzaA,0.724,0.663,1.578
10145,1.819,1.268,1.263,0.496,0.767,0.607,1.304,0.784,0.977,0.097,4.024,0.534,-0.47,1,HR,InfluenzaA,0.774,0.557,1.323
10146,2.376,1.251,1.639,0.525,1.114,0.68,1,1.002,1.111,0.118,2.21,0.45,0.085,1,HR,InfluenzaA,0.678,0.738,1.851
10147,2.763,2.454,2.323,0.949,1.373,0.591,1,0.755,1.819,0.255,3.665,0.652,-0.968,1,HR,InfluenzaA,0.783,0.44,1.814
10148,4.402,2.174,2.811,0.782,2.029,0.722,1,1.015,1.999,0.149,2.146,0.546,0.09,1,HR,InfluenzaA,0.711,1.591,3.62
10149,2.14,1.561,1.826,0.361,1.465,0.802,1,0.983,1.49,0.156,2.469,0.599,-0.37,1,HR,InfluenzaA,0.816,0.314,1.779
10150,3.729,2.445,3.142,0.87,2.272,0.723,1,0.95,2.392,0.093,2.169,0,0.078,1,HR,InfluenzaA,0.761,0.587,2.859
10151,1.131,0.625,0.834,0.133,0.701,0.841,1.426,1.154,0.608,0.073,2,0.851,-0.196,1,HR,InfluenzaA,0.729,0.296,0.998
10152,2.753,1.622,1.863,0.578,1.285,0.69,1,0.969,1.326,0.084,2.4,0.981,-0.33,1,HR,InfluenzaA,0.712,0.89,2.175
10153,3.179,1.863,2.055,0.687,1.368,0.666,1,0.909,1.505,0.147,3.163,0.318,0.056,1,HR,InfluenzaA,0.732,1.124,2.492
10154,2.487,1.789,2.036,0.525,1.511,0.742,1,0.966,1.565,0.136,2.302,0.785,-0.432,1,HR,InfluenzaA,0.769,0.451,1.962
10155,1.045,0.772,0.67,0.298,0.372,0.555,2.689,0.774,0.48,0.133,4.11,0.947,-0.873,1,HR,InfluenzaA,0.717,0.375,0.747
10156,4.358,1.998,2.57,0.897,1.673,0.651,1,1.019,1.642,0.158,2,0.61,0.115,1,HR,InfluenzaA,0.639,1.788,3.462
10157,4.565,3.753,3.299,1.755,1.543,0.468,1,0.677,2.281,0.163,4.522,0.811,-1.065,1,HR,InfluenzaA,0.691,1.266,2.81
10158,4.589,3.204,3.999,0.933,3.067,0.767,1,0.961,3.19,0.149,2.097,0.858,-0.444,1,HR,InfluenzaA,0.798,0.59,3.656
10159,1.168,0.714,0.885,0.196,0.689,0.778,1.452,1.071,0.643,0.077,2.435,0.782,-0.312,1,HR,InfluenzaA,0.726,0.283,0.972
10160,2.712,1.683,1.919,0.581,1.337,0.697,1,0.97,1.379,0.081,2.737,0.567,-0.205,1,HR,InfluenzaA,0.719,0.793,2.13
10161,1.522,1.208,1.261,0.435,0.826,0.655,1.211,0.926,0.892,0.14,2.751,0.806,-0.676,1,HR,InfluenzaA,0.707,0.262,1.087
10162,1.748,0.798,0.922,0.326,0.596,0.647,1.677,1.135,0.526,0.196,2.555,0.911,-0.087,1,HR,InfluenzaA,0.57,0.825,1.422
10163,1.616,0.921,1.157,0.406,0.751,0.649,1.332,0.924,0.812,0.106,2.723,0.118,0.195,1,HR,InfluenzaA,0.702,0.46,1.21
10164,2.064,0.914,1.043,0.488,0.555,0.532,1.802,1.07,0.518,0.228,2.637,0.855,-0.015,1,HR,InfluenzaA,0.497,1.021,1.576
10165,1.519,0.989,0.886,0.331,0.555,0.626,1.803,0.895,0.62,0.146,3.652,0.299,0.015,1,HR,InfluenzaA,0.699,0.633,1.188
10166,4.48,2.577,3.387,0.949,2.438,0.72,1,0.949,2.568,0.089,2.58,0.121,0.165,1,HR,InfluenzaA,0.758,1.094,3.532
